trip_distance,duration_minutes,tolls_amount,passenger_count,actual_fare,predicted_fare,error,absolute_error,fare_band
2.74,22.45,0.0,1,15.5,15.762215724026152,-0.26221572402615223,0.26221572402615223,10-20
1.27,6.866666666666666,0.0,5,7.0,6.753145260924755,0.24685473907524536,0.24685473907524536,0-10
1.2,21.0,0.0,2,13.0,13.074677884946539,-0.0746778849465386,0.0746778849465386,10-20
0.7,5.15,0.0,2,5.0,5.323606622430782,-0.3236066224307823,0.3236066224307823,0-10
1.69,9.783333333333333,0.0,1,8.5,8.646964704409186,-0.14696470440918574,0.14696470440918574,0-10
1.6,10.266666666666667,0.0,2,8.5,8.687246077028645,-0.18724607702864482,0.18724607702864482,0-10
0.8,4.35,0.0,1,5.5,5.151763042874003,0.3482369571259971,0.3482369571259971,0-10
3.5,9.516666666666667,0.0,1,12.5,12.504568517283136,-0.004568517283136231,0.004568517283136231,10-20
0.98,7.316666666666666,0.0,1,6.5,6.593685294657292,-0.09368529465729214,0.09368529465729214,0-10
1.1,6.0,0.0,1,6.0,6.261241505756423,-0.2612415057564226,0.2612415057564226,0-10
0.9,15.25,0.0,1,10.0,10.200533129528427,-0.20053312952842717,0.20053312952842717,0-10
10.09,15.433333333333334,0.0,1,28.0,28.704033456823193,-0.7040334568231934,0.7040334568231934,20-40
2.4,15.616666666666667,0.0,2,12.5,12.021675666150196,0.47832433384980355,0.47832433384980355,10-20
10.9,38.3,5.76,1,36.5,35.269826656648426,1.2301733433515736,1.2301733433515736,20-40
1.86,12.283333333333333,0.0,1,9.5,9.705736782561436,-0.20573678256143602,0.20573678256143602,0-10
0.78,3.783333333333333,0.0,1,5.0,4.943930535873615,0.05606946412638525,0.05606946412638525,0-10
5.84,19.7,0.0,1,21.0,20.05840420219672,0.9415957978032807,0.9415957978032807,20-40
4.2,20.066666666666666,0.0,1,16.5,16.720184084111022,-0.22018408411102186,0.22018408411102186,10-20
1.96,11.683333333333334,0.0,1,10.0,9.826030668462225,0.1739693315377746,0.1739693315377746,0-10
1.1,12.25,0.0,1,9.0,8.807695598630527,0.1923044013694728,0.1923044013694728,0-10
0.56,3.783333333333333,0.0,3,4.5,4.535839299520542,-0.03583929952054188,0.03583929952054188,0-10
3.4,15.35,0.0,2,13.5,13.568195303690095,-0.06819530369009463,0.06819530369009463,10-20
1.6,8.583333333333334,0.0,1,8.0,8.007019077843529,-0.0070190778435286205,0.0070190778435286205,0-10
0.48,5.6,0.0,3,5.5,5.298086580912754,0.20191341908724603,0.20191341908724603,0-10
5.7,32.05,0.0,1,23.5,24.41015928748864,-0.9101592874886393,0.9101592874886393,20-40
10.15,34.416666666666664,5.76,1,33.0,33.61801620026308,-0.618016200263078,0.618016200263078,20-40
0.9,8.166666666666666,0.0,2,7.0,6.946513684959149,0.05348631504085066,0.05348631504085066,0-10
0.43,3.45,0.0,1,4.0,4.345351509153742,-0.34535150915374224,0.34535150915374224,0-10
2.5,11.333333333333334,0.0,2,10.5,10.611884675518786,-0.11188467551878567,0.11188467551878567,10-20
1.5,6.933333333333334,0.0,1,7.0,7.2106228846657485,-0.21062288466574852,0.21062288466574852,0-10
8.8,38.43333333333333,0.0,1,32.0,32.76153878909247,-0.7615387890924694,0.7615387890924694,20-40
3.3,23.766666666666666,0.0,2,16.5,16.629340281693377,-0.12934028169337708,0.12934028169337708,10-20
2.4,11.533333333333333,0.0,1,11.0,10.439156390906126,0.5608436090938742,0.5608436090938742,10-20
3.81,35.78333333333333,0.0,2,23.0,22.59576213810596,0.404237861894039,0.404237861894039,20-40
0.82,3.7,0.0,1,5.0,4.947688419078682,0.05231158092131771,0.05231158092131771,0-10
1.3,10.316666666666666,0.0,1,8.0,8.20870087821006,-0.20870087821005967,0.20870087821005967,0-10
1.98,7.466666666666667,0.0,1,8.0,8.369253033681737,-0.369253033681737,0.369253033681737,0-10
2.6,15.966666666666667,0.0,1,13.0,12.661127765270587,0.3388722347294131,0.3388722347294131,10-20
1.1,7.566666666666666,0.0,5,6.5,6.893670717907024,-0.3936707179070238,0.3936707179070238,0-10
2.29,20.6,0.0,6,14.0,13.515694175061803,0.48430582493819685,0.48430582493819685,10-20
2.1,13.3,0.0,1,10.5,10.700012069625162,-0.20001206962516171,0.20001206962516171,10-20
1.47,6.75,0.0,1,7.0,7.106516050597707,-0.10651605059770741,0.10651605059770741,0-10
10.5,37.78333333333333,5.76,1,35.0,35.56092132276667,-0.5609213227666672,0.5609213227666672,20-40
4.4,16.083333333333332,0.0,1,16.0,15.8094270979375,0.19057290206250066,0.19057290206250066,10-20
3.0,22.816666666666666,0.0,1,15.5,15.951774335508224,-0.4517743355082242,0.4517743355082242,10-20
8.94,52.43333333333333,5.76,1,39.0,37.54288328555503,1.4571167144449717,1.4571167144449717,20-40
2.68,20.866666666666667,0.0,1,14.5,14.378725349977062,0.12127465002293825,0.12127465002293825,10-20
0.63,4.5,0.0,1,5.0,4.977863296407599,0.02213670359240094,0.02213670359240094,0-10
1.2,15.216666666666667,0.0,2,10.5,10.28351977867869,0.2164802213213104,0.2164802213213104,10-20
0.31,2.45,0.0,2,3.5,3.6427330950176535,-0.14273309501765352,0.14273309501765352,0-10
1.43,5.383333333333334,0.0,1,6.5,6.589426405315142,-0.0894264053151419,0.0894264053151419,0-10
0.84,3.7333333333333334,0.0,1,5.0,4.971407261244327,0.028592738755673253,0.028592738755673253,0-10
3.9,14.683333333333334,0.0,1,14.0,14.426661093682135,-0.4266610936821351,0.4266610936821351,10-20
2.5,14.983333333333333,0.0,1,12.0,11.981720251287726,0.018279748712274113,0.018279748712274113,10-20
3.0,23.483333333333334,0.0,2,16.0,16.085018624193665,-0.08501862419366546,0.08501862419366546,10-20
17.16,54.416666666666664,5.76,2,52.0,51.89954305058543,0.10045694941457128,0.10045694941457128,40-60
0.83,6.683333333333334,0.0,1,6.0,6.175856847360274,-0.17585684736027396,0.17585684736027396,0-10
0.6,3.1333333333333333,0.0,1,4.5,4.456425319559158,0.043574680440841895,0.043574680440841895,0-10
2.5,20.616666666666667,0.0,2,12.0,14.245573187507912,-2.2455731875079117,2.2455731875079117,10-20
2.74,18.233333333333334,0.0,1,14.0,13.798655523419555,0.20134447658044508,0.20134447658044508,10-20
2.2,17.633333333333333,0.0,1,12.5,12.549687441612267,-0.049687441612267236,0.049687441612267236,10-20
8.71,21.766666666666666,0.0,5,27.0,26.601534276598848,0.39846572340115216,0.39846572340115216,20-40
0.5,5.45,0.0,1,5.5,5.2017505870637315,0.2982494129362685,0.2982494129362685,0-10
0.5,3.466666666666667,0.0,1,4.0,4.43808220989706,-0.43808220989706026,0.43808220989706026,0-10
6.1,24.216666666666665,0.0,1,22.5,21.840628175075274,0.659371824924726,0.659371824924726,20-40
2.5,28.783333333333335,0.0,1,18.0,18.32387184979532,-0.3238718497953208,0.3238718497953208,10-20
0.8,4.266666666666667,0.0,1,5.0,5.090143824640299,-0.09014382464029858,0.09014382464029858,0-10
1.0,6.133333333333334,0.0,1,6.0,6.076039781726511,-0.07603978172651082,0.07603978172651082,0-10
1.1,9.266666666666667,0.0,1,7.5,7.546107571154101,-0.046107571154101024,0.046107571154101024,0-10
3.63,24.733333333333334,0.0,1,18.0,17.35953040187511,0.6404695981248913,0.6404695981248913,10-20
0.74,12.9,0.0,3,9.0,8.896972292982026,0.10302770701797392,0.10302770701797392,0-10
3.19,27.35,0.0,1,18.0,18.063544109732998,-0.06354410973299807,0.06354410973299807,10-20
1.11,9.15,0.0,3,7.5,7.526196176879556,-0.026196176879556,0.026196176879556,0-10
5.0,15.65,0.0,1,17.5,17.155273364907764,0.3447266350922362,0.3447266350922362,10-20
1.67,10.05,0.0,1,9.0,8.669655253353808,0.3303447466461922,0.3303447466461922,0-10
2.04,14.533333333333333,0.0,1,11.5,11.087580498306444,0.4124195016935559,0.4124195016935559,10-20
1.6,9.6,0.0,1,8.5,8.404307551505777,0.09569244849422276,0.09569244849422276,0-10
1.7,20.25,0.0,1,13.0,13.090355073638666,-0.09035507363866557,0.09035507363866557,10-20
4.4,32.93333333333333,0.0,1,23.5,22.108734183855663,1.3912658161443368,1.3912658161443368,20-40
2.38,19.733333333333334,0.0,1,13.5,13.585322336817795,-0.08532233681779466,0.08532233681779466,10-20
0.5,3.316666666666667,0.0,2,4.5,4.28418552483907,0.2158144751609301,0.2158144751609301,0-10
2.4,12.733333333333333,0.0,1,11.0,11.066420239341802,-0.0664202393418023,0.0664202393418023,10-20
0.3,2.466666666666667,0.0,1,4.0,3.639567070895517,0.360432929104483,0.360432929104483,0-10
3.3,9.566666666666666,0.0,1,12.0,11.692658143955121,0.3073418560448786,0.3073418560448786,10-20
6.99,24.433333333333334,0.0,1,24.5,23.55758450306734,0.9424154969326608,0.9424154969326608,20-40
0.89,9.233333333333333,0.0,1,7.5,7.331385837912052,0.16861416208794822,0.16861416208794822,0-10
3.2,25.666666666666668,0.0,1,17.0,17.190366281545337,-0.1903662815453373,0.1903662815453373,10-20
3.55,22.466666666666665,0.0,5,16.0,16.543004381833367,-0.5430043818333665,0.5430043818333665,10-20
2.24,16.383333333333333,0.0,1,12.0,12.013004150161494,-0.013004150161494366,0.013004150161494366,10-20
1.13,8.083333333333334,0.0,6,7.0,7.09950423735984,-0.09950423735983982,0.09950423735983982,0-10
1.9,15.216666666666667,0.0,1,11.5,11.16603947823075,0.3339605217692494,0.3339605217692494,10-20
1.03,8.883333333333333,0.0,2,7.0,7.2873630616257925,-0.2873630616257925,0.2873630616257925,0-10
9.6,20.166666666666668,0.0,1,28.0,28.814966820181976,-0.8149668201819757,0.8149668201819757,20-40
1.3,13.25,0.0,1,9.5,9.575294956584951,-0.07529495658495122,0.07529495658495122,0-10
2.08,10.216666666666667,0.0,6,9.5,9.370579053099343,0.12942094690065709,0.12942094690065709,0-10
4.87,19.35,0.0,1,16.5,17.788372663882555,-1.288372663882555,1.288372663882555,10-20
1.28,5.683333333333334,0.0,1,6.5,6.323740136474847,0.17625986352515266,0.17625986352515266,0-10
0.5,6.3,0.0,1,5.5,5.598585970061383,-0.09858597006138314,0.09858597006138314,0-10
4.05,19.45,0.0,1,16.5,16.072445113055718,0.42755488694428223,0.42755488694428223,10-20
2.97,20.016666666666666,0.0,1,15.0,14.808208643143983,0.191791356856017,0.191791356856017,10-20
1.58,12.233333333333333,0.0,5,9.0,9.36409345539992,-0.3640934553999209,0.3640934553999209,0-10
3.98,16.15,0.0,2,14.5,14.956941629888785,-0.4569416298887852,0.4569416298887852,10-20
16.95,43.95,5.76,1,52.0,51.84827993204956,0.15172006795044268,0.15172006795044268,40-60
2.2,20.466666666666665,0.0,5,13.5,13.708574137734074,-0.20857413773407352,0.20857413773407352,10-20
1.07,7.283333333333333,0.0,6,6.5,6.684763481438243,-0.18476348143824328,0.18476348143824328,0-10
0.8,5.75,0.0,4,6.0,5.668956203582025,0.3310437964179753,0.3310437964179753,0-10
1.03,5.333333333333333,0.0,1,6.0,5.8759618778046745,0.1240381221953255,0.1240381221953255,0-10
3.1,19.866666666666667,0.0,1,15.0,14.681443698492833,0.31855630150716685,0.31855630150716685,10-20
1.8,17.033333333333335,0.0,1,12.0,11.896600102456517,0.10339989754348267,0.10339989754348267,10-20
1.2,9.233333333333333,0.0,1,7.5,7.587504759029608,-0.08750475902960808,0.08750475902960808,0-10
3.4,15.2,0.0,2,13.0,13.52185687918895,-0.5218568791889506,0.5218568791889506,10-20
3.13,17.2,0.0,6,14.0,13.937390084246976,0.06260991575302377,0.06260991575302377,10-20
1.46,24.183333333333334,0.0,5,15.0,14.81614672862589,0.1838532713741099,0.1838532713741099,10-20
2.96,10.883333333333333,0.0,1,11.5,11.300378056391684,0.19962194360831553,0.19962194360831553,10-20
5.3,23.05,0.0,2,20.5,20.221115738383062,0.2788842616169376,0.2788842616169376,20-40
4.26,19.15,0.0,1,17.0,16.64240202174621,0.35759797825378925,0.35759797825378925,10-20
17.63,61.0,5.54,1,52.0,52.207185400578936,-0.2071854005789362,0.2071854005789362,40-60
0.82,4.283333333333333,0.0,1,5.0,5.110912727776771,-0.11091272777677119,0.11091272777677119,0-10
4.62,28.283333333333335,0.0,2,20.5,20.664237262646086,-0.16423726264608618,0.16423726264608618,20-40
0.52,1.3833333333333333,0.0,1,3.5,3.5645921839445243,-0.06459218394452426,0.06459218394452426,0-10
4.12,13.083333333333334,0.0,3,15.0,14.115443972118484,0.8845560278815157,0.8845560278815157,10-20
1.9,8.033333333333333,0.0,1,8.5,8.428531499222759,0.07146850077724132,0.07146850077724132,0-10
1.41,11.65,0.0,1,9.0,9.007320460822264,-0.007320460822263897,0.007320460822263897,0-10
1.17,2.8,0.0,2,5.0,5.185208958518661,-0.18520895851866115,0.18520895851866115,0-10
1.57,10.6,0.0,1,8.5,8.764285864034457,-0.2642858640344574,0.2642858640344574,0-10
8.28,34.86666666666667,0.0,1,30.5,30.0442226992714,0.4557773007285988,0.4557773007285988,20-40
0.5,2.8666666666666667,0.0,1,4.0,4.047119079742433,-0.04711907974243257,0.04711907974243257,0-10
0.91,4.2,0.0,1,5.5,5.248664305122204,0.2513356948777963,0.2513356948777963,0-10
1.56,11.016666666666667,0.0,1,8.5,8.845782036333896,-0.3457820363338957,0.3457820363338957,0-10
1.11,5.416666666666667,0.0,1,6.0,6.0030538615841005,-0.0030538615841004813,0.0030538615841004813,0-10
0.4,2.216666666666667,0.0,1,3.5,3.740063604750441,-0.24006360475044097,0.24006360475044097,0-10
0.59,4.766666666666667,0.0,1,5.0,4.998775527880694,0.001224472119305986,0.001224472119305986,0-10
1.6,11.05,0.0,1,9.0,8.860798247160053,0.13920175283994674,0.13920175283994674,0-10
2.0,37.233333333333334,0.0,1,21.5,22.300602930631324,-0.8006029306313245,0.8006029306313245,20-40
0.48,2.683333333333333,0.0,2,4.0,3.964473704212997,0.03552629578700284,0.03552629578700284,0-10
1.37,10.75,0.0,1,8.5,8.646806142215935,-0.1468061422159348,0.1468061422159348,0-10
0.8,5.483333333333333,0.0,1,6.0,5.5226503140036,0.4773496859964004,0.4773496859964004,0-10
1.0,11.216666666666667,0.0,1,8.5,8.404878807051542,0.09512119294845789,0.09512119294845789,0-10
2.03,18.633333333333333,0.0,1,12.5,12.906400359153924,-0.40640035915392403,0.40640035915392403,10-20
1.3,6.5,0.0,2,6.5,6.701353539041319,-0.20135353904131925,0.20135353904131925,0-10
1.03,5.25,0.0,1,6.0,5.842277413022129,0.15772258697787134,0.15772258697787134,0-10
1.1,8.15,0.0,1,7.5,7.115889054936465,0.3841109450635347,0.3841109450635347,0-10
0.71,4.083333333333333,0.0,1,5.0,4.844057821347976,0.1559421786520243,0.1559421786520243,0-10
2.2,26.633333333333333,0.0,1,16.5,16.607179683750683,-0.1071796837506831,0.1071796837506831,10-20
3.8,17.5,5.54,1,15.0,16.329456538036222,-1.3294565380362222,1.3294565380362222,10-20
1.24,20.066666666666666,0.0,1,12.5,12.669168539643731,-0.16916853964373146,0.16916853964373146,10-20
12.67,42.55,0.0,1,39.0,41.47903561884945,-2.4790356188494513,2.4790356188494513,20-40
9.6,26.066666666666666,0.0,1,29.5,29.83193007589715,-0.3319300758971515,0.3319300758971515,20-40
1.32,4.933333333333334,0.0,1,6.0,6.05844700181987,-0.058447001819869726,0.058447001819869726,0-10
5.63,21.333333333333332,0.0,1,21.0,19.79783599999241,1.2021640000075884,1.2021640000075884,20-40
2.5,8.3,0.0,2,9.0,9.638199649084882,-0.638199649084882,0.638199649084882,0-10
2.6,16.1,0.0,1,12.5,12.665548924773438,-0.16554892477343763,0.16554892477343763,10-20
4.1,14.483333333333333,0.0,1,15.0,14.715344801897961,0.28465519810203865,0.28465519810203865,10-20
0.2,2.1166666666666667,0.0,1,3.5,3.428852900563264,0.07114709943673603,0.07114709943673603,0-10
2.0,30.6,0.0,1,18.5,18.225840706067604,0.2741592939323958,0.2741592939323958,10-20
2.54,21.7,0.0,3,15.0,14.674229622075861,0.32577037792413854,0.32577037792413854,10-20
1.61,7.733333333333333,0.0,5,7.5,7.759111614722382,-0.2591116147223822,0.2591116147223822,0-10
0.82,5.966666666666667,0.0,1,6.0,5.841126587190219,0.15887341280978085,0.15887341280978085,0-10
1.7,10.833333333333334,0.0,2,9.5,8.996793272394259,0.5032067276057415,0.5032067276057415,0-10
9.8,28.166666666666668,5.54,2,30.0,30.823413191174645,-0.8234131911746445,0.8234131911746445,20-40
0.88,2.7,0.0,1,4.5,4.7002405949665205,-0.20024059496652047,0.20024059496652047,0-10
1.3,8.383333333333333,0.0,1,7.5,7.4196620890237615,0.08033791097623855,0.08033791097623855,0-10
1.47,13.333333333333334,0.0,1,10.0,9.794981022425999,0.20501897757400123,0.20501897757400123,0-10
13.8,48.21666666666667,5.76,6,43.0,52.46816672971133,-9.468166729711328,9.468166729711328,40-60
2.01,10.366666666666667,0.0,1,9.5,9.28482440980115,0.21517559019885013,0.21517559019885013,0-10
8.5,33.46666666666667,0.0,1,29.0,30.83984213983526,-1.839842139835259,1.839842139835259,20-40
14.2,50.03333333333333,5.76,1,47.0,46.69496795232469,0.30503204767531145,0.30503204767531145,40-60
4.24,34.63333333333333,0.0,2,22.5,22.546301862378613,-0.04630186237861267,0.04630186237861267,20-40
1.1,7.8,0.0,1,6.5,7.029589524034763,-0.5295895240347628,0.5295895240347628,0-10
0.6,5.6,0.0,2,5.5,5.364638712836298,0.13536128716370222,0.13536128716370222,0-10
1.3,7.55,0.0,1,7.0,7.091738471280731,-0.0917384712807312,0.0917384712807312,0-10
0.6,5.383333333333334,0.0,1,5.5,5.287885762363207,0.2121142376367926,0.2121142376367926,0-10
1.3,8.383333333333333,0.0,1,7.5,7.4196620890237615,0.08033791097623855,0.08033791097623855,0-10
2.01,8.8,0.0,1,8.5,8.786424031410775,-0.28642403141077466,0.28642403141077466,0-10
2.51,16.35,0.0,1,12.5,12.449055225504464,0.05094477449553558,0.05094477449553558,10-20
6.0,25.633333333333333,0.0,2,22.0,22.240263422448727,-0.24026342244872723,0.24026342244872723,20-40
1.63,18.05,0.0,2,12.0,12.264845106840902,-0.2648451068409017,0.2648451068409017,10-20
1.6,23.05,0.0,2,15.0,14.457804302600096,0.5421956973999045,0.5421956973999045,10-20
0.7,6.066666666666666,0.0,1,5.5,5.704611288953525,-0.20461128895352498,0.20461128895352498,0-10
0.86,6.516666666666667,0.0,1,6.0,6.041518373747135,-0.041518373747135406,0.041518373747135406,0-10
0.5,3.3833333333333333,0.0,1,4.0,4.28418552483907,-0.2841855248390699,0.2841855248390699,0-10
1.73,6.883333333333334,0.0,3,7.5,7.567637022300877,-0.06763702230087709,0.06763702230087709,0-10
2.4,10.716666666666667,0.0,1,10.0,10.237984232316816,-0.23798423231681554,0.23798423231681554,0-10
10.95,22.15,0.0,2,31.5,31.793499672426197,-0.2934996724261971,0.2934996724261971,20-40
6.2,26.65,0.0,1,23.0,22.765491817791073,0.234508182208927,0.234508182208927,20-40
1.51,13.183333333333334,0.0,6,10.0,9.79867084718419,0.2013291528158092,0.2013291528158092,0-10
1.4,13.033333333333333,0.0,1,9.5,9.599118849458785,-0.09911884945878491,0.09911884945878491,0-10
2.13,16.733333333333334,0.0,2,12.5,11.965380178031435,0.5346198219685654,0.5346198219685654,10-20
1.3,11.05,0.0,1,8.5,8.55296657005825,-0.05296657005824912,0.05296657005824912,0-10
0.65,6.266666666666667,0.0,1,5.5,5.707398328858598,-0.20739832885859766,0.20739832885859766,0-10
0.97,5.566666666666666,0.0,6,6.0,5.938774279186664,0.06122572081333644,0.06122572081333644,0-10
7.11,34.45,0.0,1,28.0,27.122365580436366,0.8776344195636341,0.8776344195636341,20-40
2.9,14.1,0.0,1,12.5,12.269438579561369,0.23056142043863126,0.23056142043863126,10-20
1.35,6.233333333333333,0.0,2,7.0,6.740247144954979,0.2597528550450212,0.2597528550450212,0-10
2.9,18.116666666666667,0.0,2,13.5,14.010792968953094,-0.5107929689530941,0.5107929689530941,10-20
1.2,9.483333333333333,0.0,1,8.0,7.707091305676678,0.2929086943233221,0.2929086943233221,0-10
2.15,27.283333333333335,0.0,1,17.0,16.83323515509928,0.16676484490071886,0.16676484490071886,10-20
1.0,7.483333333333333,0.0,1,6.5,6.689852870417196,-0.18985287041719623,0.18985287041719623,0-10
11.24,59.516666666666666,0.0,2,43.5,42.45708552634294,1.0429144736570635,1.0429144736570635,40-60
9.6,23.3,0.0,1,29.5,29.12877026923758,0.37122973076241905,0.37122973076241905,20-40
2.66,14.216666666666667,0.0,3,12.5,11.983807779302731,0.5161922206972687,0.5161922206972687,10-20
2.3,19.0,0.0,1,14.0,13.301995097562845,0.6980049024371553,0.6980049024371553,10-20
0.6,7.966666666666667,0.0,1,6.5,6.234361594889776,0.26563840511022363,0.26563840511022363,0-10
6.97,27.216666666666665,0.0,1,24.0,24.44036710870155,-0.44036710870155105,0.44036710870155105,20-40
1.83,14.466666666666667,0.0,1,10.5,10.705889432930563,-0.2058894329305634,0.2058894329305634,10-20
1.1,6.966666666666667,0.0,1,6.5,6.59241426573785,-0.09241426573785017,0.09241426573785017,0-10
5.0,28.433333333333334,0.0,1,21.0,21.597935474926956,-0.5979354749269561,0.5979354749269561,20-40
2.15,14.633333333333333,0.0,4,11.0,11.171092625581911,-0.1710926255819114,0.1710926255819114,10-20
1.1,7.15,0.0,3,7.0,6.665477942094553,0.3345220579054473,0.3345220579054473,0-10
3.8,22.366666666666667,0.0,1,17.0,16.767661207059895,0.23233879294010507,0.23233879294010507,10-20
1.86,11.333333333333334,0.0,1,9.5,9.518134629285884,-0.01813462928588372,0.01813462928588372,0-10
0.93,4.4,0.0,1,5.5,5.391574871863143,0.10842512813685712,0.10842512813685712,0-10
6.02,16.216666666666665,0.0,1,19.5,19.57596354759428,-0.07596354759428081,0.07596354759428081,10-20
9.9,23.716666666666665,5.54,1,29.5,29.336057459362976,0.16394254063702363,0.16394254063702363,20-40
3.19,22.466666666666665,0.0,2,16.0,16.015240137286558,-0.015240137286557598,0.015240137286557598,10-20
1.8,11.9,0.0,2,9.5,9.5133934768848,-0.013393476884800748,0.013393476884800748,0-10
0.8,4.583333333333333,0.0,2,5.5,5.210873510901292,0.28912648909870775,0.28912648909870775,0-10
1.51,13.916666666666666,0.0,5,10.0,10.144234461608702,-0.14423446160870235,0.14423446160870235,0-10
16.31,68.01666666666667,5.76,1,52.0,51.93235190198431,0.06764809801568816,0.06764809801568816,40-60
1.8,8.833333333333334,0.0,1,8.5,8.405609832433102,0.09439016756689789,0.09439016756689789,0-10
18.55,44.0,5.76,1,52.0,51.96137306125668,0.03862693874332024,0.03862693874332024,40-60
0.61,11.066666666666666,0.0,1,8.0,8.051456179442354,-0.051456179442354255,0.051456179442354255,0-10
3.0,9.7,0.0,1,11.0,11.085677325210163,-0.08567732521016325,0.08567732521016325,10-20
18.75,54.25,5.54,1,52.0,52.01430924939448,-0.014309249394479195,0.014309249394479195,40-60
7.5,32.8,0.0,1,27.5,27.112759979480728,0.38724002051927187,0.38724002051927187,20-40
0.6,3.4,0.0,1,5.0,4.493780108150341,0.5062198918496588,0.5062198918496588,0-10
0.6,4.883333333333334,0.0,1,5.0,5.009028769273455,-0.009028769273455417,0.009028769273455417,0-10
1.0,5.133333333333334,0.0,6,5.5,5.719330517304837,-0.21933051730483744,0.21933051730483744,0-10
7.36,18.416666666666668,0.0,1,23.0,22.586076654566536,0.41392334543346365,0.41392334543346365,20-40
5.5,20.883333333333333,0.0,1,21.0,19.67227984224127,1.3277201577587299,1.3277201577587299,20-40
1.7,18.9,0.0,2,12.5,12.572150316710978,-0.07215031671097805,0.07215031671097805,10-20
0.6,8.033333333333333,0.0,1,6.5,6.2639495603610635,0.23605043963893646,0.23605043963893646,0-10
1.1,13.733333333333333,0.0,1,9.5,9.709950442013909,-0.2099504420139091,0.2099504420139091,0-10
1.26,6.95,0.0,1,7.0,6.761300150443533,0.2386998495564674,0.2386998495564674,0-10
4.74,18.766666666666666,0.0,1,17.5,18.11299068900437,-0.6129906890043699,0.6129906890043699,10-20
1.49,12.45,0.0,3,9.5,9.363250419569395,0.13674958043060492,0.13674958043060492,0-10
1.2,7.983333333333333,0.0,1,7.0,7.188952563583282,-0.18895256358328183,0.18895256358328183,0-10
2.24,7.816666666666666,0.0,1,8.5,8.76954460868281,-0.2695446086828106,0.2695446086828106,0-10
3.8,22.55,0.0,1,17.0,16.8931973043269,0.10680269567309963,0.10680269567309963,10-20
3.12,23.166666666666668,0.0,1,16.5,16.137341798834132,0.36265820116586767,0.36265820116586767,10-20
1.45,11.716666666666667,0.0,1,9.0,9.030855358139178,-0.030855358139177724,0.030855358139177724,0-10
1.9,9.416666666666666,0.0,1,8.5,8.796829325039916,-0.29682932503991566,0.29682932503991566,0-10
1.24,24.3,0.0,1,15.0,14.811782072556994,0.1882179274430058,0.1882179274430058,10-20
1.85,10.683333333333334,0.0,6,9.5,9.217260841005764,0.28273915899423585,0.28273915899423585,0-10
4.1,22.216666666666665,0.0,1,17.5,17.262875802540723,0.23712419745927704,0.23712419745927704,10-20
1.8,21.316666666666666,0.0,1,14.0,13.954182889654795,0.045817110345204526,0.045817110345204526,10-20
1.8,14.533333333333333,0.0,1,11.0,10.7109070988802,0.28909290111979935,0.28909290111979935,10-20
1.6,6.366666666666666,0.0,3,7.5,7.165540913707784,0.3344590862922159,0.3344590862922159,0-10
1.94,12.233333333333333,0.0,1,10.0,10.009601573095276,-0.009601573095276095,0.009601573095276095,0-10
4.6,13.933333333333334,0.0,1,16.0,17.033932527075006,-1.033932527075006,1.033932527075006,10-20
2.4,12.9,0.0,1,11.5,11.125667357508068,0.37433264249193243,0.37433264249193243,10-20
1.6,16.3,0.0,1,11.0,11.31516279498584,-0.31516279498583977,0.31516279498583977,10-20
1.8,10.4,0.0,1,9.0,9.055337264517863,-0.05533726451786336,0.05533726451786336,0-10
1.91,12.0,0.0,2,10.0,9.842638364021743,0.1573616359782566,0.1573616359782566,0-10
3.01,21.1,0.0,1,15.5,14.942700103352465,0.5572998966475353,0.5572998966475353,10-20
2.21,18.15,0.0,1,12.5,12.84275823583786,-0.34275823583785936,0.34275823583785936,10-20
1.9,9.0,0.0,1,8.5,8.622827364759408,-0.12282736475940759,0.12282736475940759,0-10
1.79,9.8,0.0,4,8.5,8.82174205919402,-0.32174205919402077,0.32174205919402077,0-10
0.35,2.9,0.0,1,4.0,4.0040265024480215,-0.004026502448021496,0.004026502448021496,0-10
0.93,5.233333333333333,0.0,1,5.5,5.688803781281503,-0.18880378128150266,0.18880378128150266,0-10
0.61,1.7,0.0,1,4.0,3.988985280038496,0.01101471996150405,0.01101471996150405,0-10
5.36,15.133333333333333,0.0,6,17.0,17.8775116939658,-0.8775116939658005,0.8775116939658005,10-20
0.6,7.7,0.0,1,6.5,6.291211459299956,0.20878854070004405,0.20878854070004405,0-10
5.7,17.483333333333334,0.0,1,19.5,19.026341859839746,0.47365814016025354,0.47365814016025354,10-20
11.5,32.63333333333333,5.76,1,35.5,35.45123348912371,0.048766510876291136,0.048766510876291136,20-40
1.2,10.8,0.0,1,8.5,8.485703628734907,0.0142963712650932,0.0142963712650932,0-10
1.4,12.3,0.0,1,9.5,9.16709833302116,0.3329016669788398,0.3329016669788398,0-10
0.5,2.3,0.0,1,4.0,3.8891177754083044,0.11088222459169561,0.11088222459169561,0-10
1.1,5.283333333333333,0.0,1,6.0,5.964203689867761,0.035796310132239384,0.035796310132239384,0-10
1.8,9.033333333333333,0.0,2,8.5,8.52593003163768,-0.025930031637679818,0.025930031637679818,0-10
0.77,7.166666666666667,0.0,1,6.5,6.219098462918873,0.2809015370811272,0.2809015370811272,0-10
1.26,12.433333333333334,0.0,4,9.0,9.174392752768098,-0.17439275276809774,0.17439275276809774,0-10
